916, DRD1_HUMAN
473, DRD2_HUMAN
474, DRD3_HUMAN
512, DRD4_HUMAN
2281, DRD5_HUMAN
2282, EBP_HUMAN
482, EDNRA_HUMAN
1042, EDNRB_HUMAN
10, EGFR_HUMAN
4381, ELN_HUMAN
2058, ENPP1_HUMAN
1437, EPHA2_HUMAN
1833, EPHB2_HUMAN
326, EPHB4_HUMAN
93, ERBB2_HUMAN
562, ESR1_HUMAN
308, ESR2_HUMAN
4025, FGF2_HUMAN
637, FGFR1_HUMAN
148, FGFR2_HUMAN
3478, FKBP4_HUMAN
3060, FOLR2_HUMAN
3061, FOLR3_HUMAN
1020, FPR1_HUMAN
563, FYN_HUMAN
2122, GALE_HUMAN
4464, GGT1_HUMAN
14, GNRHR_HUMAN
797, GRIA1_HUMAN
798, GRIA2_HUMAN
2465, GRIA3_HUMAN
799, GRIA4_HUMAN
1729, GRIK1_HUMAN
2466, GRIK2_HUMAN
1383, GRM6_HUMAN
1461, GSTA1_HUMAN
3384, GSTA2_HUMAN
1462, GSTP1_HUMAN
5135, HBB_HUMAN
142, HCK_HUMAN
9, HDAC1_HUMAN
202, HDAC2_HUMAN
78, HDAC3_HUMAN
26, HDAC4_HUMAN
1306, HDAC5_HUMAN
79, HDAC6_HUMAN
1726, HDAC7_HUMAN
203, HDAC8_HUMAN
1496, HDAC9_HUMAN
4960, HNMT_HUMAN
735, HPGDS_HUMAN
623, HRH1_HUMAN
622, HRH2_HUMAN
627, HRH3_HUMAN
625, HRH4_HUMAN
1981, ICAM1_HUMAN
97, IGF1R_HUMAN
2735, IL1B_HUMAN
2966, IL2RA_HUMAN
3905, IL5_HUMAN
693, IL8_HUMAN
528, JAK2_HUMAN
1350, JUN_HUMAN
2487, KCNA1_HUMAN
854, KCNA3_HUMAN
464, KCNA5_HUMAN
5813, KCND2_HUMAN
2488, KCND3_HUMAN
2647, KCNE1_HUMAN
44, KCNH2_HUMAN
5745, KCNH6_HUMAN
5796, KCNH7_HUMAN
333, KCNJ1_HUMAN
4923, KCNJ5_HUMAN
2869, KCNJ8_HUMAN
3553, KCNK1_HUMAN
2641, KCNK2_HUMAN
5903, KCNK6_HUMAN
1693, KCNN1_HUMAN
1694, KCNN2_HUMAN
1695, KCNN3_HUMAN
284, KCNN4_HUMAN
2648, KCNQ1_HUMAN
2667, KCNQ2_HUMAN
381, KIT_HUMAN
2971, LACTB_HUMAN
2, LCK_HUMAN
1890, LIMK1_HUMAN
3708, LRAT_HUMAN
139, LYN_HUMAN
2697, MAPK3_HUMAN
403, MBTD1_HUMAN
190, MCL1_HUMAN
212, MMP13_HUMAN
34, MMP2_HUMAN
493, MMP25_HUMAN
489, MMP3_HUMAN
491, MMP8_HUMAN
490, MMP9_HUMAN
98, MTOR_HUMAN
579, MYLK_HUMAN
1620, NCOA1_HUMAN
5348, NCOA2_HUMAN
2808, NCOR2_HUMAN
2188, NFKB1_HUMAN
781, NISCH_HUMAN
2263, NNMT_HUMAN
214, NOS1_HUMAN
785, NOS2_HUMAN
592, NOS3_HUMAN
784, NQO1_HUMAN
305, NQO2_HUMAN
1319, NR0B1_HUMAN
324, NR1H2_HUMAN
325, NR1H3_HUMAN
2274, NR1I2_HUMAN
285, NTRK1_HUMAN
832, NTRK2_HUMAN
1901, P2RX1_HUMAN
1281, P2RX3_HUMAN
1013, P2RX4_HUMAN
23, P2RX7_HUMAN
332, P2RY1_HUMAN
1801, P2RY2_HUMAN
2228, P2RY4_HUMAN
1878, PADI4_HUMAN
5674, PANX1_HUMAN
3909, PCCA_HUMAN
3910, PCCB_HUMAN
1266, PDE1A_HUMAN
1268, PDE1B_HUMAN
1269, PDE1C_HUMAN
1314, PDE2A_HUMAN
502, PDE3A_HUMAN
501, PDE3B_HUMAN
541, PDE4A_HUMAN
484, PDE4B_HUMAN
942, PDE4C_HUMAN
485, PDE4D_HUMAN
211, PDE5A_HUMAN
1784, PDE6A_HUMAN
1847, PDE6B_HUMAN
1848, PDE6C_HUMAN
1839, PDE6D_HUMAN
457, PDE7A_HUMAN
1271, PDE7B_HUMAN
1316, PDE8A_HUMAN
2745, PDE8B_HUMAN
1317, PDE9A_HUMAN
307, PDPK1_HUMAN
3751, PGK1_HUMAN
370, PI4KA_HUMAN
1092, PI4KB_HUMAN
1005, PKN1_HUMAN
1442, PKN2_HUMAN
634, PLD1_HUMAN
633, PLD2_HUMAN
521, PPARA_HUMAN
520, PPARD_HUMAN
519, PPARG_HUMAN
534, PPIA_HUMAN
4551, PPIB_HUMAN
4411, PRLR_HUMAN
1941, PROC_HUMAN
4544, PROZ_HUMAN
371, PTAFR_HUMAN
3534, PTGIS_HUMAN
5586, PTGR2_HUMAN
3420, PTPRE_HUMAN
2000, PTPRS_HUMAN
1741, PYGM_HUMAN
116, RAF1_HUMAN
1706, RARA_HUMAN
1707, RARB_HUMAN
1708, RARG_HUMAN
5601, RDH11_HUMAN
5669, RDH12_HUMAN
5588, RDH13_HUMAN
5762, RDH14_HUMAN
5810, RDH8_HUMAN
140, RET_HUMAN
133, RIPK2_HUMAN
4302, RLBP1_HUMAN
113, ROCK1_HUMAN
112, ROCK2_HUMAN
2063, RORB_HUMAN
813, RXRA_HUMAN
1709, RXRB_HUMAN
1710, RXRG_HUMAN
4515, RYR1_HUMAN
1264, SCN1A_HUMAN
5294, SCN1B_HUMAN
1270, SCN2A_HUMAN
3667, SCN2B_HUMAN
882, SCN3A_HUMAN
5809, SCN3B_HUMAN
2038, SCN4A_HUMAN
5579, SCN4B_HUMAN
523, SCN5A_HUMAN
5243, SCN7A_HUMAN
1272, SCN8A_HUMAN
114, SCN9A_HUMAN
2189, SF3B3_HUMAN
2973, SHBG_HUMAN
806, SOAT1_HUMAN
343, SOAT2_HUMAN
282, SRC_HUMAN
450, STAT3_HUMAN
5742, STMN4_HUMAN
94, STS_HUMAN
323, SYK_HUMAN
330, TAAR1_HUMAN
1928, TEC_HUMAN
359, TERT_HUMAN
303, THRB_HUMAN
1809, TLR7_HUMAN
2250, TLR8_HUMAN
1002, TLR9_HUMAN
5124, TNNC1_HUMAN
3813, TNNC2_HUMAN
1897, TOP1_HUMAN
1080, TOP2A_HUMAN
2555, TOP2B_HUMAN
675, TXK_HUMAN
2705, UCHL1_HUMAN
2687, UCHL3_HUMAN
5729, UCK2_HUMAN
1965, VCAM1_HUMAN
1311, VDR_HUMAN
2642, VEGFA_HUMAN
1217, XDH_HUMAN
